track_name,artist_name,genre,popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,valence
Uptown Funk (647),Billie Eilish,Dance,58,0.5142010400093392,0.4511931914507237,0.4501098586850296,0.6337540871903363,2,0.7776803762748927,-6.159582734675784,0.34801335376349296,124.1848087173857,0.5537765625992482
Flowers (648),Ed Sheeran,R&B,88,0.7362288825285501,0.3303914736656165,0.9258273744435174,0.14050730310859327,7,0.7388013832681897,-7.567697222171681,0.718992475398061,130.6371420756262,0.34664043196319283
Sunroof (649),Dua Lipa,Country,76,0.436419598729593,0.5892146143478555,0.6599934501353172,0.44295101074793275,5,0.8929645917048273,-16.76651507704999,0.7669289263491594,118.08851221087684,0.2015141254241084
Anti-Hero (650),Billie Eilish,Classical,46,0.6667719097838972,0.4542783967898225,0.3887684128615969,0.5614383779331243,1,0.4479436402077033,-7.991345121361594,0.4161185444318599,123.99737670423801,0.807555550999301
Uptown Funk (651),Drake,Pop,51,0.09432742629104363,0.4515655866055751,0.13141238285526846,0.8490437591785968,2,0.5304731871977922,-11.249196365690132,0.01690981325636709,127.02349596092813,0.05386211445509648
Good as Hell (652),The Beatles,Country,97,0.7480047363714034,0.9369278637311389,0.26248500790059104,0.4436457487985723,7,0.415774313581574,-4.379509989936405,0.6180436791237374,156.94366616010961,0.06967286442358778
Levitating (653),The Weeknd,Jazz,98,0.812713619893062,0.9840315142791302,0.5812154774893833,0.9187473048042515,9,0.8503769192997056,-5.926205539878886,0.0630946811832157,90.52418980776524,0.44052174398414656
Blinding Lights (654),Queen,Hip-Hop,66,0.7068378557805411,0.7964843893295808,0.7181679475605137,0.4403742230252107,6,0.22970231536213437,-28.758768525982205,0.1078557761535145,156.8950467159396,0.25255454740860506
One Dance (655),Billie Eilish,Rock,78,0.9672635875263655,0.7567580902469283,0.12442188685189348,0.5487798592630116,9,0.2397090782424447,-18.633387290021844,0.65025071964619,148.86273022949982,0.7454524135070204
Fix You (656),Taylor Swift,Dance,42,0.8266520574606404,0.6805581617791014,0.599597260044054,0.796285682942801,5,0.37260510357707977,-28.958515434483164,0.3124883261428548,154.16608094763183,0.634190076921191
Anti-Hero (657),The Beatles,R&B,63,0.9030937278765383,0.1660748523335137,0.550351278838751,0.5830676844221436,0,0.23034283210235118,-26.937752257017063,0.3480301527082529,153.44683858753228,0.7725347961266315
Uptown Funk (658),Billie Eilish,Dance,82,0.933571083457648,0.059105820875654524,0.513955446690708,0.9602180723828246,8,0.5610068364149208,-11.957678339891661,0.48680707698324344,127.05918158017838,0.3246789563378011
One Dance (659),Coldplay,Country,80,0.8013479918738086,0.6907263151132631,0.690123117682008,0.6603358305141276,2,0.1344901064955023,-3.7853453651324003,0.9785783948593739,101.14001845609,0.7405189396178674
Levitating (660),Travis Scott,Rock,32,0.6742588420064991,0.728786222256576,0.8374495950834618,0.522709454067601,4,0.32018621940405534,-26.405257238721983,0.9654422207387104,133.6628904301804,0.8623032360263989
As It Was (661),Drake,Jazz,71,0.005718581360789288,0.046972991098139794,0.3229896831768684,0.023591967780795864,6,0.91344469847559,-16.467321375995056,0.4162609993600751,175.79820536090995,0.3452744944185717
One Dance (662),The Beatles,Indie,61,0.4658257532231247,0.9280517502288481,0.8890121901109594,0.41373289758032983,6,0.40922548019179594,-2.6736328558066873,0.2654992172182822,138.85256813933637,0.33989582116183337
Blinding Lights (663),Ariana Grande,Pop,80,0.571162298622361,0.09114063944467754,0.1606336126185507,0.29924841926016044,2,0.7482337164935092,-5.5709704898523675,0.30259215266411577,81.10471452127776,0.8999514039064263
Blinding Lights (664),Queen,Rock,75,0.3040302724479996,0.2859005337712024,0.17302386975116435,0.7481056678874892,3,0.11346219170657401,-14.409963106022103,0.2687812981616041,85.97109048763906,0.04979025318770913
Sunroof (665),Travis Scott,Hip-Hop,50,0.31810444690347206,0.6723898127987045,0.2667720636239239,0.20827767515354578,9,0.24756450814178466,-6.85285682013507,0.5322458071417807,179.28634336035523,0.35018940573084434
As It Was (666),Miley Cyrus,Classical,73,0.9611594157101652,0.16987259440447633,0.11953086954707781,0.20522008729407182,6,0.8073456212003686,-14.319186778663891,0.6068598078009285,87.19463592394403,0.11867249207180408
Fix You (667),Taylor Swift,Jazz,40,0.8917108652027459,0.05541588844224443,0.23031922468287758,0.18951904323737678,7,0.7629929362896941,-25.257229881514537,0.48877938822966605,84.60451600448985,0.028980590249976235
Flowers (668),Taylor Swift,Pop,97,0.8491790055017042,0.3311464891641498,0.1064117629028446,0.12561561315623593,1,0.38615591859382115,-26.257916603349628,0.40799436224815233,115.30242693586554,0.11286941764682212
One Dance (669),The Weeknd,R&B,30,0.4060118017061106,0.7659715748551791,0.8217524169853904,0.3110070036708874,8,0.9543969020334743,-24.348953037987908,0.21128503756993777,176.93172032693366,0.43124579118027695
As It Was (670),Ed Sheeran,Classical,92,0.013698550408914545,0.41367867898526034,0.1389689918866246,0.8859221144434251,6,0.9106430158345454,-19.472337151029613,0.48250559138211335,111.86751537328657,0.6869560692277907
Blinding Lights (671),Travis Scott,Country,53,0.08022224645571407,0.6529729219079393,0.7472975575598568,0.774928472305955,7,0.9623007491122398,-2.0841219697794386,0.34110271380245805,120.98841308752706,0.28928242444196295
Blinding Lights (672),The Beatles,Rock,42,0.31219636821760366,0.5796190972281366,0.04791386791333374,0.7352512163067935,5,0.4279146901877854,-6.00964759039196,0.5415954627983429,143.40770612085655,0.8496753074011247
Uptown Funk (673),Dua Lipa,Pop,40,0.015742912995676983,0.02221848202558041,0.9485203275139151,0.7973368056499627,5,0.19747358368568302,-17.015953163210476,0.6751894155116239,82.41118393263979,0.43761562873835
Wonderwall (674),Taylor Swift,Electronic,80,0.017149781915198115,0.9885399870457067,0.7111600875277662,0.26941788932957167,8,0.626658639091341,-15.20769870637278,0.6333121744366106,169.7763577519188,0.9682280509617436
Fix You (675),The Beatles,Indie,46,0.916603301642411,0.041428088819387754,0.006796548586111784,0.8874416907524878,3,0.6847731582791985,-22.031716270007554,0.46249021040559335,131.9443017554432,0.9541556694437
One Dance (676),Post Malone,Indie,53,0.7061585021190541,0.967802737648485,0.763856500200214,0.1373033751416044,10,0.12544178445052,-8.869411305836095,0.5560524242799609,126.6810906004058,0.7732762226668151
Sunroof (677),The Beatles,Jazz,48,0.30895599006815266,0.5498641783643982,0.5140819207661853,0.33634572671558194,10,0.7864830342959059,-5.917029856138861,0.2848561309607597,166.07266622066305,0.9324054961466182
Sunroof (678),Post Malone,R&B,66,0.13264457760095316,0.9631590270650665,0.7793651703351198,0.5867481189673429,4,0.018060219759960527,-22.832859129972704,0.024240259022389687,175.30765893580212,0.7070960761611116
One Dance (679),Coldplay,Jazz,37,0.5116357178950771,0.11475359941383545,0.5224968088905885,0.10290508834200063,8,0.48272838747678337,-28.745351286406038,0.6250194541681041,122.34252316468348,0.8955831899911814
Skinny Love (680),Harry Styles,Electronic,57,0.005346160854364457,0.4904085191855132,0.6410248576353547,0.7301301877764249,0,0.3310162594948949,-11.28333170511089,0.25256855913768694,97.24410792932306,0.2364737173663065
Heat Waves (681),Harry Styles,Hip-Hop,34,0.938413743858144,0.16950409186605864,0.7863316553950405,0.38724604820347497,3,0.7403030598990841,-13.124636425940501,0.6689537100682745,161.5709270002073,0.34542020017679864
Levitating (682),Miley Cyrus,R&B,46,0.4148151193889472,0.05097487702244241,0.4051080545878567,0.7844056656084001,6,0.31276072742181593,-17.936065349133706,0.7470084995969594,120.32604212224871,0.7529300660048616
Sunroof (683),Ariana Grande,Dance,65,0.40233495523733276,0.6175291150623116,0.002708149820452088,0.49289628558460274,10,0.8268071127810328,-10.683181746803697,0.9159277461037811,173.55455395117662,0.4245612382065571
As It Was (684),Miley Cyrus,Hip-Hop,48,0.3905936075817822,0.20778342096169145,0.8499464959451885,0.18087452442533636,8,0.5949534887808106,-13.481601060445694,0.958122795479613,174.9898983830983,0.8373274338245179
Levitating (685),Post Malone,R&B,93,0.06932833038776476,0.587697018287546,0.3808903626246626,0.7347618113553444,10,0.793893361762072,-22.482552702174218,0.010526046309701442,91.48290317213694,0.8776388715877751
As It Was (686),Travis Scott,R&B,40,0.6383222397918266,0.11236448194898563,0.49604272601658306,0.25214395583894356,11,0.9893406378396238,-18.068130731318327,0.9903742093546374,175.65539673328513,0.29972948472092487
Good as Hell (687),Billie Eilish,Electronic,83,0.7330036196283534,0.33198647143270277,0.007766642153968717,0.4908103012680428,9,0.6791583457435568,-17.15659290758275,0.683018318494161,116.8270325445121,0.8234508081895735
Blinding Lights (688),Dua Lipa,Country,74,0.6761253975882903,0.7816325580532472,0.492092010350098,0.07553326915690761,5,0.9849503163616441,-3.59256016573309,0.6435241603741892,144.62525176571904,0.15426427106515006
Wonderwall (689),Billie Eilish,Electronic,76,0.1384354933293943,0.43705152184218765,0.9864874015717295,0.6178666544120367,11,0.028836326921705346,-1.1728753761312163,0.015213095195355408,83.4750081734046,0.33419671153684904
Uptown Funk (690),David Bowie,R&B,41,0.5788401680355926,0.6277454148973364,0.27826766081876964,0.6658577662162772,7,0.33813998848380844,-3.209959128105087,0.8612334118867375,168.88842740838328,0.517964951121389
Sunroof (691),Billie Eilish,Pop,50,0.5694844841722538,0.647457940745546,0.3954182702423781,0.37867420997278356,8,0.10785326456230915,-8.424659278440611,0.14549144724782637,144.1597329344865,0.22644376210389217
Wonderwall (692),The Weeknd,Hip-Hop,40,0.868410787941382,0.8437550439872936,0.6871899964686766,0.9544227803210739,9,0.26230493138443955,-12.450217991825344,0.837330153933041,144.35544669564192,0.5792678295751993
Wonderwall (693),Billie Eilish,Electronic,34,0.379127658375647,0.3249227944066413,0.8147936675236587,0.8741689214820684,3,0.8388878991257744,-9.322150936021352,0.015562546258716003,170.2176159977484,0.5786950787176466
Wonderwall (694),Miley Cyrus,Country,85,0.3714859436594342,0.6872955625825176,0.4173916240061003,0.7079409157399947,0,0.03232326532609031,-1.8267233780193308,0.6459642624991613,130.8347174907343,0.20690289485090574
Heat Waves (695),Taylor Swift,Rock,49,0.6185270587181856,0.9616158070461657,0.30966887040129254,0.7136520744937427,7,0.5201829357323937,-22.500037943285047,0.4348015337698278,121.05166403625506,0.7956413448854567
Levitating (696),Drake,Jazz,70,0.633072653499513,0.730243334357868,0.9378257999850671,0.25240171494215125,1,0.567128707532373,-13.946384769797852,0.20076672905933513,166.61287522923163,0.6316444894114969
As It Was (697),Taylor Swift,R&B,75,0.46928522732579037,0.48987047671774453,0.6771449666716692,0.656815231088449,10,0.5611511466719561,-9.311759429987763,0.10756139177043411,154.24205118713982,0.31776050682495427
Bohemian Rhapsody (698),Harry Styles,Dance,41,0.4430593623304211,0.6307174444919292,0.11902130449314108,0.19820626523551965,0,0.4752970738232557,-9.62258996027176,0.44012769654632644,174.8975664964901,0.23218478347029192
Good as Hell (699),Drake,Rock,99,0.4941476706378827,0.7396828977631081,0.06892787813464862,0.14400322391982212,6,0.7906029647697553,-22.431631212694906,0.12330580532142477,174.01218933105326,0.8787501388344935
Anti-Hero (700),Ed Sheeran,Indie,46,0.8610452995033119,0.6122757656938724,0.48354985079036905,0.9994678942025802,11,0.13354308950555116,-12.398054178307444,0.4864466116910475,118.23261645602403,0.8357422452246527
Wonderwall (701),Dua Lipa,Classical,48,0.46116690125391,0.016675813489839153,0.22009006604727244,0.6223759314731742,9,0.3105770155507873,-6.122605727395307,0.6252170586528523,124.69862901414179,0.22976067485552631
Flowers (702),Dua Lipa,Country,55,0.9399317919698225,0.19477349768722585,0.2539847533762535,0.4309878726571905,8,0.6157260534451727,-15.747630598492684,0.8273841936073582,105.59849537907785,0.03560522651650877
Levitating (703),The Weeknd,Dance,77,0.504003763596326,0.810468217215466,0.8776921788278482,0.28816452288395134,10,0.6909513662679558,-6.20105769903795,0.6786494371828666,146.06478891385677,0.8045325957431239
Sunroof (704),Travis Scott,Classical,81,0.9492006931808914,0.2726506473124847,0.08956602431631067,0.6039204436622274,11,0.4041484317770563,-19.20352206736336,0.06519976670615046,116.45419700888866,0.6155085552650431
Fix You (705),Miley Cyrus,Country,99,0.8328319018690757,0.7315621195611339,0.7153641152288897,0.049593508220086124,11,0.8753712633272331,-1.8371961850872331,0.3074325325478372,158.6100646607671,0.1008820280534597
Sunroof (706),Harry Styles,Pop,84,0.3624313226158291,0.3721202152416987,0.27114225338058806,0.09468099050479506,8,0.41549339669591434,-13.98214678502697,0.2879786079325004,92.15507607309105,0.5873582062188951
Uptown Funk (707),Coldplay,Jazz,62,0.863641421296616,0.5218843281579432,0.7603282214041377,0.032856697740396346,2,0.40277613434833315,-12.121561476221572,0.9150324234710843,91.64028511657459,0.45218268536169426
Anti-Hero (708),David Bowie,Rock,91,0.11006328420111522,0.0679732998194037,0.7224113844635446,0.49916983326266173,5,0.036207261487384956,-29.059152935862347,0.8677820443927635,100.44553814193969,0.7745503274736916
Bohemian Rhapsody (709),Travis Scott,Hip-Hop,52,0.9250471753430145,0.18122556104970955,0.007391901444293025,0.6006066291871826,6,0.5511413361947338,-24.89192588614217,0.37014791835041694,88.42921884374135,0.20908484215873002
Flowers (710),Dua Lipa,Country,44,0.6316435150828916,0.9571969635192346,0.5091354129215991,0.06247976135782085,9,0.7086808385119051,-11.01198358586866,0.07115525588258109,142.0031607678235,0.4531567443050265
Sunroof (711),Taylor Swift,Hip-Hop,56,0.05439074852231118,0.890138053446914,0.13931948237804637,0.7212244674989166,8,0.1144381635168481,-17.403888846531864,0.8941073178047334,94.73527660167386,0.15624411425191675
Bohemian Rhapsody (712),Billie Eilish,Jazz,93,0.6442567236508115,0.6522751108990502,0.8662270305786768,0.2303950715145644,1,0.30543276608787084,-14.755086286254759,0.8881899529641872,95.99629174676542,0.9575272278108466
Anti-Hero (713),Billie Eilish,R&B,80,0.9742476541447561,0.4596445973857374,0.8715858828624066,0.6852014537698661,7,0.7812569537828522,-28.110857737988987,0.854746132030725,81.4228223729166,0.7787381569251641
Wonderwall (714),Ed Sheeran,Indie,82,0.06980065461462892,0.6757612928952238,0.41834580749375805,0.9818971400352456,6,0.3659194354135754,-4.975942847688472,0.8450816377355016,158.209001462361,0.7367224265013965
Flowers (715),Harry Styles,Rock,80,0.5546877097800863,0.618610289093939,0.44439561845108055,0.6911058700538512,3,0.24160246204003988,-6.464831931113483,0.4802540010861547,161.2296055423481,0.690206665020802
Bohemian Rhapsody (716),Miley Cyrus,Jazz,76,0.7477943497593724,0.5685522556046121,0.3032829394045271,0.8831930529236085,1,0.6722006635651122,-24.439380728344513,0.17743165224959823,96.20224163644397,0.4233364424663817
Uptown Funk (717),Miley Cyrus,Jazz,33,0.8102585866995313,0.05917707186354182,0.716606298960031,0.9481985067430674,7,0.19675877767165562,-10.970119282278617,0.4774880504624277,153.95244342672245,0.9232824157031447
As It Was (718),Ariana Grande,Pop,36,0.41382746532079584,0.6328026106615069,0.3586613630264591,0.48675104835231553,10,0.8956529195831768,-5.4505436503718485,0.49459777066946486,123.35451231573596,0.07291701192700539
Blinding Lights (719),Post Malone,Classical,64,0.204166559168243,0.7689200445711684,0.26779247452263377,0.7023249794197068,4,0.10559839602614096,-10.774375907532,0.4899317532448607,103.95948829653913,0.8032590716789518
As It Was (720),Queen,Indie,77,0.042342278772383835,0.9940816546455755,0.43223105950450824,0.8519692535558417,5,0.7065498022828269,-20.688057141124656,0.5387725861151161,142.1384608073829,0.21523273210573268
Anti-Hero (721),Dua Lipa,Rock,74,0.5797261570972247,0.011078552594309676,0.09148751838745872,0.3566089128743861,10,0.4995487012863752,-10.316665485654987,0.2576570229911551,97.84840743470848,0.324027955633848
Levitating (722),Miley Cyrus,R&B,48,0.4529110702676108,0.7301734533106766,0.7466032046442038,0.2613973165603949,6,0.8699295623969936,-23.686147569503632,0.36624118113361503,155.68836076530354,0.5194297289673083
Blinding Lights (723),Ed Sheeran,R&B,92,0.948744395149711,0.5717893159359805,0.012596401271786961,0.9465985727783387,9,0.1261950910262366,-20.452350081617375,0.43418659196346954,84.76152275705518,0.7826550110555796
